0.00e+00, -1.874999180e-04, -1.874999180e-04, -1.874999180e-04, -3.749998359e-04
1.00e-01, -1.886919608e-02, -1.886919562e-02, -1.886919612e-02, -3.773839188e-02
2.00e-01, -3.715821351e-02, -3.715821237e-02, -3.715821364e-02, -7.431642635e-02
3.00e-01, -5.470435734e-02, -5.470435549e-02, -5.470435756e-02, -1.094087136e-01
4.00e-01, -7.122480284e-02, -7.122480027e-02, -7.122480340e-02, -1.424496043e-01
5.00e-01, -8.652011575e-02, -8.652011258e-02, -8.652012232e-02, -1.730402338e-01
6.00e-01, -1.004763861e-01, -1.004763825e-01, -1.004764154e-01, -2.009527893e-01
7.00e-01, -1.130563923e-01, -1.130563882e-01, -1.130564712e-01, -2.261128345e-01
8.00e-01, -1.242843412e-01, -1.242843369e-01, -1.242845097e-01, -2.485687919e-01
9.00e-01, -1.342285486e-01, -1.342285443e-01, -1.342288625e-01, -2.684573036e-01
1.00e+00, -1.429852124e-01, -1.429852083e-01, -1.429857460e-01, -2.859707778e-01
1.10e+00, -1.506649941e-01, -1.506649907e-01, -1.506658423e-01, -3.013305514e-01
1.20e+00, -1.573829496e-01, -1.573829473e-01, -1.573842297e-01, -3.147667511e-01
1.30e+00, -1.632516149e-01, -1.632516143e-01, -1.632534676e-01, -3.265044645e-01
1.40e+00, -1.683766980e-01, -1.683767000e-01, -1.683792879e-01, -3.367551240e-01
1.50e+00, -1.728547386e-01, -1.728547442e-01, -1.728582535e-01, -3.457118242e-01
1.60e+00, -1.767721473e-01, -1.767721578e-01, -1.767767972e-01, -3.535474016e-01
1.70e+00, -1.802051500e-01, -1.802051669e-01, -1.802111647e-01, -3.604143211e-01
1.80e+00, -1.832202800e-01, -1.832203051e-01, -1.832279061e-01, -3.664456608e-01
1.90e+00, -1.858751683e-01, -1.858752037e-01, -1.858846653e-01, -3.717566915e-01
2.00e+00, -1.882194640e-01, -1.882195124e-01, -1.882311001e-01, -3.764467177e-01
2.10e+00, -1.902957808e-01, -1.902958450e-01, -1.903098278e-01, -3.806009690e-01
