0.00e+00, -1.874999180e-04, -1.874999180e-04, -1.874999180e-04, -3.749998359e-04
1.00e-01, -1.886918901e-02, -1.886918600e-02, -1.886918534e-02, -3.773837356e-02
2.00e-01, -3.715813983e-02, -3.715812824e-02, -3.715812612e-02, -7.431626280e-02
3.00e-01, -5.470391612e-02, -5.470389344e-02, -5.470388845e-02, -1.094077987e-01
4.00e-01, -7.122315215e-02, -7.122311645e-02, -7.122310388e-02, -1.424462483e-01
5.00e-01, -8.651558957e-02, -8.651553923e-02, -8.651550710e-02, -1.730310906e-01
6.00e-01, -1.004663186e-01, -1.004662525e-01, -1.004661766e-01, -2.009324984e-01
7.00e-01, -1.130370916e-01, -1.130370098e-01, -1.130368490e-01, -2.260739670e-01
8.00e-01, -1.242512031e-01, -1.242511079e-01, -1.242508003e-01, -2.485020741e-01
9.00e-01, -1.341762680e-01, -1.341761652e-01, -1.341756266e-01, -2.683520399e-01
1.00e+00, -1.429080449e-01, -1.429079455e-01, -1.429070696e-01, -2.858153734e-01
1.10e+00, -1.505570220e-01, -1.505569431e-01, -1.505556042e-01, -3.011130462e-01
1.20e+00, -1.572383216e-01, -1.572382878e-01, -1.572363449e-01, -3.144753029e-01
1.30e+00, -1.630647440e-01, -1.630647879e-01, -1.630620898e-01, -3.261277478e-01
1.40e+00, -1.681424113e-01, -1.681425734e-01, -1.681389647e-01, -3.362826330e-01
1.50e+00, -1.725683803e-01, -1.725687092e-01, -1.725640363e-01, -3.451340839e-01
1.60e+00, -1.764296415e-01, -1.764301931e-01, -1.764243099e-01, -3.528560963e-01
1.70e+00, -1.798030300e-01, -1.798038664e-01, -1.797966394e-01, -3.596023572e-01
1.80e+00, -1.827556916e-01, -1.827568802e-01, -1.827481928e-01, -3.655071764e-01
1.90e+00, -1.853458534e-01, -1.853474653e-01, -1.853372216e-01, -3.706870269e-01
2.00e+00, -1.876237308e-01, -1.876258396e-01, -1.876139669e-01, -3.752423582e-01
2.10e+00, -1.896324642e-01, -1.896351445e-01, -1.896215949e-01, -3.792594691e-01
2.20e+00, -1.914090217e-01, -1.914123477e-01, -1.913970995e-01, -3.828123126e-01
2.30e+00, -1.929850337e-01, -1.929890782e-01, -1.929721355e-01, -3.859641649e-01
2.40e+00, -1.943875433e-01, -1.943923761e-01, -1.943737688e-01, -3.887691255e-01
2.50e+00, -1.956396684e-01, -1.956453557e-01, -1.956251384e-01, -3.912734417e-01
2.60e+00, -1.967611785e-01, -1.967677818e-01, -1.967460325e-01, -3.935166619e-01
2.70e+00, -1.977689924e-01, -1.977765680e-01, -1.977533859e-01, -3.955326308e-01
2.80e+00, -1.986776042e-01, -1.986862027e-01, -1.986617064e-01, -3.973503422e-01
2.90e+00, -1.994994471e-01, -1.995091130e-01, -1.994834384e-01, -3.989946657e-01
3.00e+00, -2.002452027e-01, -2.002559741e-01, -2.002292718e-01, -4.004869657e-01
3.10e+00, -2.009240624e-01, -2.009359712e-01, -2.009084044e-01, -4.018456253e-01
3.20e+00, -2.015439500e-01, -2.015570219e-01, -2.015287636e-01, -4.030864903e-01
3.30e+00, -2.021117095e-01, -2.021259640e-01, -2.020971950e-01, -4.042232456e-01
3.40e+00, -2.026332636e-01, -2.026487145e-01, -2.026196214e-01, -4.052677330e-01
3.50e+00, -2.031137488e-01, -2.031304046e-01, -2.031011773e-01, -4.062302205e-01
3.60e+00, -2.035576291e-01, -2.035754932e-01, -2.035463232e-01, -4.071196303e-01
3.70e+00, -2.039687926e-01, -2.039878637e-01, -2.039589424e-01, -4.079437324e-01
3.80e+00, -2.043506332e-01, -2.043709060e-01, -2.043424231e-01, -4.087093081e-01
3.90e+00, -2.047061203e-01, -2.047275858e-01, -2.046997279e-01, -4.094222894e-01
4.00e+00, -2.050378580e-01, -2.050605042e-01, -2.050334536e-01, -4.100878772e-01
4.10e+00, -2.053481354e-01, -2.053719474e-01, -2.053458811e-01, -4.107106426e-01
4.20e+00, -2.056389692e-01, -2.056639300e-01, -2.056390190e-01, -4.112946121e-01
4.30e+00, -2.059121408e-01, -2.059382315e-01, -2.059146398e-01, -4.118433414e-01
4.40e+00, -2.061692275e-01, -2.061964276e-01, -2.061743119e-01, -4.123599780e-01
4.50e+00, -2.064116289e-01, -2.064399169e-01, -2.064194263e-01, -4.128473147e-01
4.60e+00, -2.066405906e-01, -2.066699440e-01, -2.066512196e-01, -4.133078361e-01
4.70e+00, -2.068572234e-01, -2.068876192e-01, -2.068707938e-01, -4.137437576e-01
4.80e+00, -2.070625207e-01, -2.070939354e-01, -2.070791335e-01, -4.141570598e-01
4.90e+00, -2.072573728e-01, -2.072897827e-01, -2.072771207e-01, -4.145495174e-01
5.00e+00, -2.074425798e-01, -2.074759610e-01, -2.074655470e-01, -4.149227252e-01
5.10e+00, -2.076188626e-01, -2.076531910e-01, -2.076451249e-01, -4.152781189e-01
5.20e+00, -2.077868719e-01, -2.078221235e-01, -2.078164971e-01, -4.156169950e-01
5.30e+00, -2.079471969e-01, -2.079833476e-01, -2.079802449e-01, -4.159405263e-01
5.40e+00, -2.081003723e-01, -2.081373978e-01, -2.081368949e-01, -4.162497767e-01
5.50e+00, -2.082468842e-01, -2.082847602e-01, -2.082869254e-01, -4.165457132e-01
5.60e+00, -2.083871758e-01, -2.084258777e-01, -2.084307717e-01, -4.168292168e-01
5.70e+00, -2.085216518e-01, -2.085611549e-01, -2.085688307e-01, -4.171010916e-01
5.80e+00, -2.086506829e-01, -2.086909618e-01, -2.087014650e-01, -4.173620732e-01
5.90e+00, -2.087746087e-01, -2.088156379e-01, -2.088290063e-01, -4.176128353e-01
6.00e+00, -2.088937414e-01, -2.089354947e-01, -2.089517587e-01, -4.178539965e-01
6.10e+00, -2.090083682e-01, -2.090508189e-01, -2.090700011e-01, -4.180861254e-01
6.20e+00, -2.091187536e-01, -2.091618744e-01, -2.091839897e-01, -4.183097452e-01
6.30e+00, -2.092251418e-01, -2.092689047e-01, -2.092939604e-01, -4.185253380e-01
6.40e+00, -2.093277581e-01, -2.093721346e-01, -2.094001300e-01, -4.187333485e-01
6.50e+00, -2.094268108e-01, -2.094717717e-01, -2.095026982e-01, -4.189341872e-01
6.60e+00, -2.095224924e-01, -2.095680079e-01, -2.096018493e-01, -4.191282331e-01
6.70e+00, -2.096149810e-01, -2.096610210e-01, -2.096977530e-01, -4.193158367e-01
6.80e+00, -2.097044412e-01, -2.097509753e-01, -2.097905657e-01, -4.194973215e-01
6.90e+00, -2.097910253e-01, -2.098380229e-01, -2.098804319e-01, -4.196729867e-01
7.00e+00, -2.098748742e-01, -2.099223046e-01, -2.099674848e-01, -4.198431090e-01
7.10e+00, -2.099561181e-01, -2.100039508e-01, -2.100518471e-01, -4.200079440e-01
7.20e+00, -2.100348775e-01, -2.100830822e-01, -2.101336323e-01, -4.201677281e-01
7.30e+00, -2.101112637e-01, -2.101598107e-01, -2.102129450e-01, -4.203226797e-01
7.40e+00, -2.101853796e-01, -2.102342399e-01, -2.102898817e-01, -4.204730008e-01
7.50e+00, -2.102573205e-01, -2.103064657e-01, -2.103645316e-01, -4.206188785e-01
7.60e+00, -2.103271745e-01, -2.103765774e-01, -2.104369767e-01, -4.207604857e-01
7.70e+00, -2.103950235e-01, -2.104446578e-01, -2.105072933e-01, -4.208979830e-01
7.80e+00, -2.104609437e-01, -2.105107840e-01, -2.105755513e-01, -4.210315193e-01
7.90e+00, -2.105250059e-01, -2.105750283e-01, -2.106418158e-01, -4.211612333e-01
8.00e+00, -2.105872764e-01, -2.106374581e-01, -2.107061469e-01, -4.212872543e-01
8.10e+00, -2.106478176e-01, -2.106981369e-01, -2.107686004e-01, -4.214097032e-01
8.20e+00, -2.107066883e-01, -2.107571246e-01, -2.108292281e-01, -4.215286940e-01
8.30e+00, -2.107639443e-01, -2.108144780e-01, -2.108880785e-01, -4.216443339e-01
8.40e+00, -2.108196388e-01, -2.108702514e-01, -2.109451967e-01, -4.217567246e-01
8.50e+00, -2.108738226e-01, -2.109244965e-01, -2.110006254e-01, -4.218659630e-01
8.60e+00, -2.109265447e-01, -2.109772634e-01, -2.110544047e-01, -4.219721418e-01
