0.00e+00, -1.874999180e-04, -1.874999180e-04, -1.874999180e-04, -3.749998359e-04
1.00e-01, -1.886919393e-02, -1.886919473e-02, -1.886919409e-02, -3.773838850e-02
2.00e-01, -3.715820844e-02, -3.715821027e-02, -3.715820889e-02, -7.431641840e-02
3.00e-01, -5.470434131e-02, -5.470434422e-02, -5.470434244e-02, -1.094086853e-01
4.00e-01, -7.122473823e-02, -7.122474243e-02, -7.122474128e-02, -1.424494813e-01
5.00e-01, -8.651989862e-02, -8.651990477e-02, -8.651990621e-02, -1.730398064e-01
6.00e-01, -1.004757996e-01, -1.004758090e-01, -1.004758160e-01, -2.009516164e-01
7.00e-01, -1.130550597e-01, -1.130550745e-01, -1.130550912e-01, -2.261101503e-01
8.00e-01, -1.242816869e-01, -1.242817101e-01, -1.242817414e-01, -2.485634256e-01
9.00e-01, -1.342237722e-01, -1.342238079e-01, -1.342238593e-01, -2.684476262e-01
1.00e+00, -1.429772814e-01, -1.429773344e-01, -1.429774116e-01, -2.859546850e-01
1.10e+00, -1.506526521e-01, -1.506527278e-01, -1.506528368e-01, -3.013054778e-01
1.20e+00, -1.573647381e-01, -1.573648424e-01, -1.573649890e-01, -3.147297130e-01
1.30e+00, -1.632259048e-01, -1.632260440e-01, -1.632262334e-01, -3.264521215e-01
1.40e+00, -1.683417267e-01, -1.683419073e-01, -1.683421443e-01, -3.366838523e-01
1.50e+00, -1.728086492e-01, -1.728088777e-01, -1.728091663e-01, -3.456177954e-01
1.60e+00, -1.767130274e-01, -1.767133102e-01, -1.767136541e-01, -3.534266612e-01
1.70e+00, -1.801310686e-01, -1.801314119e-01, -1.801318138e-01, -3.602628628e-01
1.80e+00, -1.831293200e-01, -1.831297299e-01, -1.831301920e-01, -3.662594946e-01
1.90e+00, -1.857654552e-01, -1.857659374e-01, -1.857664613e-01, -3.715319026e-01
2.00e+00, -1.880891901e-01, -1.880897499e-01, -1.880903366e-01, -3.761795178e-01
2.10e+00, -1.901432240e-01, -1.901438665e-01, -1.901445165e-01, -3.802877380e-01
2.20e+00, -1.919641434e-01, -1.919648734e-01, -1.919655868e-01, -3.839297358e-01
2.30e+00, -1.935832560e-01, -1.935840779e-01, -1.935848542e-01, -3.871681255e-01
2.40e+00, -1.950273376e-01, -1.950282555e-01, -1.950290941e-01, -3.900564581e-01
2.50e+00, -1.963192906e-01, -1.963203082e-01, -1.963212083e-01, -3.926405381e-01
2.60e+00, -1.974787166e-01, -1.974798375e-01, -1.974807977e-01, -3.949595679e-01
2.70e+00, -1.985224090e-01, -1.985236362e-01, -1.985246553e-01, -3.970471337e-01
2.80e+00, -1.994647744e-01, -1.994661109e-01, -1.994671874e-01, -3.989320484e-01
2.90e+00, -2.003181918e-01, -2.003196402e-01, -2.003207726e-01, -4.006390698e-01
