3.3400e-01, -7.637190074e-02
3.3500e-01, -7.658945173e-02
3.3600e-01, -7.680690748e-02
3.3700e-01, -7.702426775e-02
3.3800e-01, -7.724153233e-02
3.3900e-01, -7.745870099e-02
3.4000e-01, -7.767577352e-02
3.4100e-01, -7.789274970e-02
3.4200e-01, -7.810962930e-02
3.4300e-01, -7.832641210e-02
3.4400e-01, -7.854309790e-02
3.4500e-01, -7.875968646e-02
3.4600e-01, -7.897617758e-02
3.4700e-01, -7.919257103e-02
3.4800e-01, -7.940886661e-02
3.4900e-01, -7.962506409e-02
3.5000e-01, -7.984116325e-02
3.5100e-01, -8.005716389e-02
3.5200e-01, -8.027306579e-02
3.5300e-01, -8.048886873e-02
3.5400e-01, -8.070457251e-02
3.5500e-01, -8.092017691e-02
3.5600e-01, -8.113568171e-02
3.5700e-01, -8.135108671e-02
3.5800e-01, -8.156639169e-02
3.5900e-01, -8.178159645e-02
3.6000e-01, -8.199670077e-02
3.6100e-01, -8.221170444e-02
3.6200e-01, -8.242660725e-02
3.6300e-01, -8.264140901e-02
3.6400e-01, -8.285610949e-02
3.6500e-01, -8.307070849e-02
3.6600e-01, -8.328520580e-02
3.6700e-01, -8.349960122e-02
3.6800e-01, -8.371389453e-02
3.6900e-01, -8.392808555e-02
3.7000e-01, -8.414217405e-02
3.7100e-01, -8.435615984e-02
3.7200e-01, -8.457004270e-02
3.7300e-01, -8.478382245e-02
3.7400e-01, -8.499749887e-02
3.7500e-01, -8.521107176e-02
3.7600e-01, -8.542454092e-02
3.7700e-01, -8.563790616e-02
3.7800e-01, -8.585116726e-02
3.7900e-01, -8.606432402e-02
3.8000e-01, -8.627737626e-02
3.8100e-01, -8.649032377e-02
3.8200e-01, -8.670316634e-02
3.8300e-01, -8.691590379e-02
3.8400e-01, -8.712853591e-02
3.8500e-01, -8.734106251e-02
3.8600e-01, -8.755348339e-02
3.8700e-01, -8.776579835e-02
3.8800e-01, -8.797800721e-02
3.8900e-01, -8.819010976e-02
3.9000e-01, -8.840210580e-02
3.9100e-01, -8.861399516e-02
3.9200e-01, -8.882577762e-02
3.9300e-01, -8.903745301e-02
3.9400e-01, -8.924902112e-02
3.9500e-01, -8.946048177e-02
3.9600e-01, -8.967183476e-02
3.9700e-01, -8.988307991e-02
3.9800e-01, -9.009421702e-02
3.9900e-01, -9.030524590e-02
4.0000e-01, -9.051616637e-02
4.0100e-01, -9.072697823e-02
4.0200e-01, -9.093768130e-02
4.0300e-01, -9.114827539e-02
4.0400e-01, -9.135876032e-02
4.0500e-01, -9.156913589e-02
4.0600e-01, -9.177940193e-02
4.0700e-01, -9.198955823e-02
4.0800e-01, -9.219960464e-02
4.0900e-01, -9.240954094e-02
4.1000e-01, -9.261936697e-02
4.1100e-01, -9.282908255e-02
4.1200e-01, -9.303868747e-02
4.1300e-01, -9.324818158e-02
4.1400e-01, -9.345756467e-02
4.1500e-01, -9.366683658e-02
4.1600e-01, -9.387599713e-02
4.1700e-01, -9.408504612e-02
4.1800e-01, -9.429398339e-02
4.1900e-01, -9.450280875e-02
4.2000e-01, -9.471152203e-02
4.2100e-01, -9.492012304e-02
4.2200e-01, -9.512861162e-02
4.2300e-01, -9.533698758e-02
4.2400e-01, -9.554525075e-02
4.2500e-01, -9.575340095e-02
4.2600e-01, -9.596143801e-02
4.2700e-01, -9.616936175e-02
4.2800e-01, -9.637717200e-02
4.2900e-01, -9.658486859e-02
4.3000e-01, -9.679245134e-02
4.3100e-01, -9.699992008e-02
4.3200e-01, -9.720727464e-02
4.3300e-01, -9.741451485e-02
4.3400e-01, -9.762164053e-02
4.3500e-01, -9.782865153e-02
4.3600e-01, -9.803554765e-02
4.3700e-01, -9.824232875e-02
4.3800e-01, -9.844899465e-02
4.3900e-01, -9.865554518e-02
4.4000e-01, -9.886198017e-02
4.4100e-01, -9.906829946e-02
4.4200e-01, -9.927450289e-02
4.4300e-01, -9.948059028e-02
4.4400e-01, -9.968656147e-02
4.4500e-01, -9.989241629e-02
4.4600e-01, -1.000981546e-01
4.4700e-01, -1.003037762e-01
4.4800e-01, -1.005092809e-01
4.4900e-01, -1.007146687e-01
4.5000e-01, -1.009199392e-01
4.5100e-01, -1.011250925e-01
4.5200e-01, -1.013301282e-01
4.5300e-01, -1.015350462e-01
4.5400e-01, -1.017398465e-01
4.5500e-01, -1.019445287e-01
4.5600e-01, -1.021490928e-01
4.5700e-01, -1.023535386e-01
4.5800e-01, -1.025578660e-01
4.5900e-01, -1.027620748e-01
