0.0000e+00, -1.249687474e-04
1.0000e-03, -2.498749792e-04
2.0000e-03, -3.747186800e-04
3.0000e-03, -4.994998342e-04
4.0000e-03, -6.242184265e-04
5.0000e-03, -7.488744417e-04
6.0000e-03, -8.734678646e-04
7.0000e-03, -9.979986800e-04
8.0000e-03, -1.122466873e-03
9.0000e-03, -1.246872428e-03
1.0000e-02, -1.371215331e-03
1.1000e-02, -1.495495567e-03
1.2000e-02, -1.619713121e-03
1.3000e-02, -1.743867979e-03
1.4000e-02, -1.867960125e-03
1.5000e-02, -1.991989546e-03
1.6000e-02, -2.115956227e-03
1.7000e-02, -2.239860153e-03
1.8000e-02, -2.363701311e-03
1.9000e-02, -2.487479686e-03
2.0000e-02, -2.611195264e-03
2.1000e-02, -2.734848031e-03
2.2000e-02, -2.858437973e-03
2.3000e-02, -2.981965077e-03
2.4000e-02, -3.105429327e-03
2.5000e-02, -3.228830712e-03
2.6000e-02, -3.352169216e-03
2.7000e-02, -3.475444827e-03
2.8000e-02, -3.598657531e-03
2.9000e-02, -3.721807314e-03
3.0000e-02, -3.844894163e-03
3.1000e-02, -3.967918066e-03
3.2000e-02, -4.090879008e-03
3.3000e-02, -4.213776976e-03
3.4000e-02, -4.336611959e-03
3.5000e-02, -4.459383941e-03
3.6000e-02, -4.582092912e-03
3.7000e-02, -4.704738858e-03
3.8000e-02, -4.827321765e-03
3.9000e-02, -4.949841622e-03
4.0000e-02, -5.072298417e-03
4.1000e-02, -5.194692135e-03
4.2000e-02, -5.317022766e-03
4.3000e-02, -5.439290296e-03
4.4000e-02, -5.561494714e-03
4.5000e-02, -5.683636007e-03
4.6000e-02, -5.805714163e-03
4.7000e-02, -5.927729170e-03
4.8000e-02, -6.049681016e-03
4.9000e-02, -6.171569689e-03
5.0000e-02, -6.293395177e-03
5.1000e-02, -6.415157469e-03
5.2000e-02, -6.536856553e-03
5.3000e-02, -6.658492417e-03
5.4000e-02, -6.780065050e-03
5.5000e-02, -6.901574441e-03
5.6000e-02, -7.023020577e-03
5.7000e-02, -7.144403448e-03
5.8000e-02, -7.265723042e-03
5.9000e-02, -7.386979349e-03
6.0000e-02, -7.508172357e-03
6.1000e-02, -7.629302055e-03
6.2000e-02, -7.750368432e-03
6.3000e-02, -7.871371478e-03
6.4000e-02, -7.992311182e-03
6.5000e-02, -8.113187532e-03
6.6000e-02, -8.234000519e-03
6.7000e-02, -8.354750132e-03
6.8000e-02, -8.475436360e-03
6.9000e-02, -8.596059193e-03
7.0000e-02, -8.716618621e-03
7.1000e-02, -8.837114633e-03
7.2000e-02, -8.957547219e-03
7.3000e-02, -9.077916369e-03
