0.0000e+00, -1.255928108e-04
1.0000e-03, -2.511212364e-04
2.0000e-03, -3.765852670e-04
3.0000e-03, -5.019848927e-04
4.0000e-03, -6.273201038e-04
5.0000e-03, -7.525908905e-04
6.0000e-03, -8.777972431e-04
7.0000e-03, -1.002939152e-03
8.0000e-03, -1.128016608e-03
9.0000e-03, -1.253029601e-03
1.0000e-02, -1.377978122e-03
1.1000e-02, -1.502862161e-03
1.2000e-02, -1.627681710e-03
1.3000e-02, -1.752436758e-03
1.4000e-02, -1.877127298e-03
1.5000e-02, -2.001753318e-03
1.6000e-02, -2.126314812e-03
1.7000e-02, -2.250811769e-03
1.8000e-02, -2.375244181e-03
1.9000e-02, -2.499612038e-03
2.0000e-02, -2.623915333e-03
2.1000e-02, -2.748154055e-03
2.2000e-02, -2.872328197e-03
2.3000e-02, -2.996437750e-03
2.4000e-02, -3.120482705e-03
2.5000e-02, -3.244463054e-03
2.6000e-02, -3.368378788e-03
2.7000e-02, -3.492229899e-03
2.8000e-02, -3.616016378e-03
2.9000e-02, -3.739738218e-03
3.0000e-02, -3.863395409e-03
3.1000e-02, -3.986987945e-03
3.2000e-02, -4.110515816e-03
3.3000e-02, -4.233979015e-03
3.4000e-02, -4.357377533e-03
3.5000e-02, -4.480711364e-03
3.6000e-02, -4.603980498e-03
3.7000e-02, -4.727184929e-03
3.8000e-02, -4.850324648e-03
3.9000e-02, -4.973399648e-03
4.0000e-02, -5.096409921e-03
4.1000e-02, -5.219355459e-03
4.2000e-02, -5.342236256e-03
4.3000e-02, -5.465052303e-03
4.4000e-02, -5.587803594e-03
4.5000e-02, -5.710490120e-03
4.6000e-02, -5.833111875e-03
4.7000e-02, -5.955668852e-03
4.8000e-02, -6.078161043e-03
4.9000e-02, -6.200588442e-03
5.0000e-02, -6.322951041e-03
5.1000e-02, -6.445248833e-03
5.2000e-02, -6.567481812e-03
5.3000e-02, -6.689649970e-03
5.4000e-02, -6.811753301e-03
5.5000e-02, -6.933791799e-03
5.6000e-02, -7.055765456e-03
5.7000e-02, -7.177674265e-03
5.8000e-02, -7.299518222e-03
5.9000e-02, -7.421297318e-03
6.0000e-02, -7.543011548e-03
6.1000e-02, -7.664660905e-03
6.2000e-02, -7.786245383e-03
6.3000e-02, -7.907764975e-03
6.4000e-02, -8.029219676e-03
6.5000e-02, -8.150609480e-03
6.6000e-02, -8.271934380e-03
6.7000e-02, -8.393194370e-03
6.8000e-02, -8.514389445e-03
6.9000e-02, -8.635519598e-03
7.0000e-02, -8.756584824e-03
7.1000e-02, -8.877585118e-03
7.2000e-02, -8.998520472e-03
7.3000e-02, -9.119390883e-03
7.4000e-02, -9.240196343e-03
7.5000e-02, -9.360936849e-03
7.6000e-02, -9.481612393e-03
7.7000e-02, -9.602222972e-03
7.8000e-02, -9.722768578e-03
7.9000e-02, -9.843249209e-03
8.0000e-02, -9.963664857e-03
8.1000e-02, -1.008401552e-02
8.2000e-02, -1.020430119e-02
8.3000e-02, -1.032452186e-02
8.4000e-02, -1.044467753e-02
8.5000e-02, -1.056476819e-02
8.6000e-02, -1.068479384e-02
8.7000e-02, -1.080475448e-02
8.8000e-02, -1.092465009e-02
8.9000e-02, -1.104448068e-02
9.0000e-02, -1.116424623e-02
9.1000e-02, -1.128394676e-02
9.2000e-02, -1.140358224e-02
9.3000e-02, -1.152315268e-02
9.4000e-02, -1.164265806e-02
9.5000e-02, -1.176209840e-02
9.6000e-02, -1.188147368e-02
9.7000e-02, -1.200078390e-02
9.8000e-02, -1.212002905e-02
9.9000e-02, -1.223920914e-02
1.0000e-01, -1.235832415e-02
1.0100e-01, -1.247737408e-02
1.0200e-01, -1.259635893e-02
1.0300e-01, -1.271527870e-02
1.0400e-01, -1.283413338e-02
1.0500e-01, -1.295292297e-02
1.0600e-01, -1.307164746e-02
1.0700e-01, -1.319030685e-02
1.0800e-01, -1.330890114e-02
1.0900e-01, -1.342743032e-02
1.1000e-01, -1.354589439e-02
1.1100e-01, -1.366429334e-02
1.1200e-01, -1.378262719e-02
1.1300e-01, -1.390089591e-02
1.1400e-01, -1.401909951e-02
1.1500e-01, -1.413723798e-02
1.1600e-01, -1.425531132e-02
1.1700e-01, -1.437331953e-02
1.1800e-01, -1.449126261e-02
1.1900e-01, -1.460914054e-02
1.2000e-01, -1.472695334e-02
1.2100e-01, -1.484470099e-02
1.2200e-01, -1.496238350e-02
1.2300e-01, -1.508000086e-02
1.2400e-01, -1.519755307e-02
1.2500e-01, -1.531504012e-02
1.2600e-01, -1.543246202e-02
1.2700e-01, -1.554981876e-02
1.2800e-01, -1.566711033e-02
1.2900e-01, -1.578433675e-02
1.3000e-01, -1.590149799e-02
1.3100e-01, -1.601859407e-02
1.3200e-01, -1.613562499e-02
1.3300e-01, -1.625259072e-02
1.3400e-01, -1.636949129e-02
1.3500e-01, -1.648632668e-02
1.3600e-01, -1.660309689e-02
1.3700e-01, -1.671980192e-02
1.3800e-01, -1.683644177e-02
1.3900e-01, -1.695301644e-02
1.4000e-01, -1.706952592e-02
1.4100e-01, -1.718597022e-02
1.4200e-01, -1.730234933e-02
1.4300e-01, -1.741866325e-02
1.4400e-01, -1.753491198e-02
1.4500e-01, -1.765109552e-02
1.4600e-01, -1.776721387e-02
1.4700e-01, -1.788326702e-02
1.4800e-01, -1.799925498e-02
1.4900e-01, -1.811517774e-02
1.5000e-01, -1.823103530e-02
1.5100e-01, -1.834682766e-02
1.5200e-01, -1.846255483e-02
1.5300e-01, -1.857821679e-02
1.5400e-01, -1.869381356e-02
1.5500e-01, -1.880934512e-02
1.5600e-01, -1.892481148e-02
1.5700e-01, -1.904021263e-02
1.5800e-01, -1.915554859e-02
1.5900e-01, -1.927081933e-02
1.6000e-01, -1.938602488e-02
1.6100e-01, -1.950116522e-02
1.6200e-01, -1.961624035e-02
1.6300e-01, -1.973125028e-02
1.6400e-01, -1.984619500e-02
1.6500e-01, -1.996107451e-02
1.6600e-01, -2.007588882e-02
1.6700e-01, -2.019063793e-02
1.6800e-01, -2.030532182e-02
1.6900e-01, -2.041994051e-02
1.7000e-01, -2.053449400e-02
1.7100e-01, -2.064898228e-02
1.7200e-01, -2.076340535e-02
1.7300e-01, -2.087776322e-02
1.7400e-01, -2.099205588e-02
1.7500e-01, -2.110628334e-02
1.7600e-01, -2.122044560e-02
1.7700e-01, -2.133454265e-02
1.7800e-01, -2.144857450e-02
1.7900e-01, -2.156254114e-02
1.8000e-01, -2.167644259e-02
1.8100e-01, -2.179027883e-02
1.8200e-01, -2.190404987e-02
1.8300e-01, -2.201775572e-02
1.8400e-01, -2.213139636e-02
1.8500e-01, -2.224497181e-02
1.8600e-01, -2.235848206e-02
1.8700e-01, -2.247192712e-02
1.8800e-01, -2.258530699e-02
1.8900e-01, -2.269862166e-02
1.9000e-01, -2.281187114e-02
1.9100e-01, -2.292505543e-02
1.9200e-01, -2.303817453e-02
1.9300e-01, -2.315122844e-02
1.9400e-01, -2.326421717e-02
1.9500e-01, -2.337714071e-02
1.9600e-01, -2.348999907e-02
1.9700e-01, -2.360279225e-02
1.9800e-01, -2.371552025e-02
1.9900e-01, -2.382818308e-02
2.0000e-01, -2.394078073e-02
2.0100e-01, -2.405331320e-02
2.0200e-01, -2.416578050e-02
2.0300e-01, -2.427818264e-02
2.0400e-01, -2.439051960e-02
2.0500e-01, -2.450279140e-02
2.0600e-01, -2.461499804e-02
2.0700e-01, -2.472713951e-02
2.0800e-01, -2.483921583e-02
2.0900e-01, -2.495122699e-02
2.1000e-01, -2.506317300e-02
2.1100e-01, -2.517505385e-02
2.1200e-01, -2.528686956e-02
2.1300e-01, -2.539862012e-02
2.1400e-01, -2.551030553e-02
2.1500e-01, -2.562192580e-02
2.1600e-01, -2.573348094e-02
2.1700e-01, -2.584497094e-02
2.1800e-01, -2.595639581e-02
2.1900e-01, -2.606775554e-02
2.2000e-01, -2.617905016e-02
2.2100e-01, -2.629027964e-02
2.2200e-01, -2.640144401e-02
2.2300e-01, -2.651254326e-02
2.2400e-01, -2.662357739e-02
2.2500e-01, -2.673454641e-02
2.2600e-01, -2.684545033e-02
2.2700e-01, -2.695628914e-02
2.2800e-01, -2.706706285e-02
2.2900e-01, -2.717777146e-02
2.3000e-01, -2.728841497e-02
2.3100e-01, -2.739899340e-02
2.3200e-01, -2.750950674e-02
2.3300e-01, -2.761995499e-02
2.3400e-01, -2.773033817e-02
2.3500e-01, -2.784065627e-02
2.3600e-01, -2.795090930e-02
2.3700e-01, -2.806109726e-02
2.3800e-01, -2.817122016e-02
2.3900e-01, -2.828127799e-02
2.4000e-01, -2.839127077e-02
2.4100e-01, -2.850119850e-02
2.4200e-01, -2.861106118e-02
2.4300e-01, -2.872085882e-02
2.4400e-01, -2.883059142e-02
2.4500e-01, -2.894025898e-02
2.4600e-01, -2.904986152e-02
2.4700e-01, -2.915939902e-02
2.4800e-01, -2.926887151e-02
2.4900e-01, -2.937827898e-02
2.5000e-01, -2.948762144e-02
2.5100e-01, -2.959689889e-02
2.5200e-01, -2.970611133e-02
2.5300e-01, -2.981525878e-02
2.5400e-01, -2.992434123e-02
2.5500e-01, -3.003335870e-02
2.5600e-01, -3.014231118e-02
2.5700e-01, -3.025119869e-02
2.5800e-01, -3.036002122e-02
2.5900e-01, -3.046877878e-02
2.6000e-01, -3.057747138e-02
2.6100e-01, -3.068609902e-02
2.6200e-01, -3.079466171e-02
2.6300e-01, -3.090315945e-02
2.6400e-01, -3.101159225e-02
2.6500e-01, -3.111996012e-02
2.6600e-01, -3.122826305e-02
2.6700e-01, -3.133650105e-02
2.6800e-01, -3.144467414e-02
2.6900e-01, -3.155278231e-02
2.7000e-01, -3.166082558e-02
2.7100e-01, -3.176880394e-02
2.7200e-01, -3.187671740e-02
2.7300e-01, -3.198456597e-02
2.7400e-01, -3.209234966e-02
2.7500e-01, -3.220006846e-02
2.7600e-01, -3.230772240e-02
2.7700e-01, -3.241531146e-02
2.7800e-01, -3.252283567e-02
2.7900e-01, -3.263029502e-02
2.8000e-01, -3.273768952e-02
2.8100e-01, -3.284501918e-02
2.8200e-01, -3.295228400e-02
2.8300e-01, -3.305948399e-02
2.8400e-01, -3.316661916e-02
2.8500e-01, -3.327368951e-02
2.8600e-01, -3.338069505e-02
2.8700e-01, -3.348763579e-02
2.8800e-01, -3.359451173e-02
2.8900e-01, -3.370132288e-02
2.9000e-01, -3.380806924e-02
2.9100e-01, -3.391475083e-02
2.9200e-01, -3.402136765e-02
2.9300e-01, -3.412791970e-02
2.9400e-01, -3.423440700e-02
2.9500e-01, -3.434082955e-02
2.9600e-01, -3.444718736e-02
2.9700e-01, -3.455348043e-02
2.9800e-01, -3.465970877e-02
2.9900e-01, -3.476587240e-02
3.0000e-01, -3.487197131e-02
3.0100e-01, -3.497800551e-02
3.0200e-01, -3.508397501e-02
3.0300e-01, -3.518987982e-02
3.0400e-01, -3.529571995e-02
3.0500e-01, -3.540149540e-02
3.0600e-01, -3.550720619e-02
3.0700e-01, -3.561285231e-02
3.0800e-01, -3.571843378e-02
3.0900e-01, -3.582395060e-02
3.1000e-01, -3.592940278e-02
3.1100e-01, -3.603479034e-02
3.1200e-01, -3.614011327e-02
3.1300e-01, -3.624537158e-02
3.1400e-01, -3.635056529e-02
3.1500e-01, -3.645569440e-02
3.1600e-01, -3.656075893e-02
3.1700e-01, -3.666575886e-02
3.1800e-01, -3.677069423e-02
3.1900e-01, -3.687556503e-02
3.2000e-01, -3.698037127e-02
3.2100e-01, -3.708511296e-02
3.2200e-01, -3.718979011e-02
3.2300e-01, -3.729440273e-02
3.2400e-01, -3.739895082e-02
3.2500e-01, -3.750343440e-02
3.2600e-01, -3.760785347e-02
3.2700e-01, -3.771220804e-02
3.2800e-01, -3.781649812e-02
3.2900e-01, -3.792072373e-02
3.3000e-01, -3.802488486e-02
3.3100e-01, -3.812898152e-02
3.3200e-01, -3.823301373e-02
3.3300e-01, -3.833698150e-02
3.3400e-01, -3.844088483e-02
3.3500e-01, -3.854472373e-02
3.3600e-01, -3.864849822e-02
3.3700e-01, -3.875220829e-02
3.3800e-01, -3.885585397e-02
3.3900e-01, -3.895943525e-02
3.4000e-01, -3.906295215e-02
3.4100e-01, -3.916640468e-02
3.4200e-01, -3.926979285e-02
3.4300e-01, -3.937311666e-02
3.4400e-01, -3.947637613e-02
3.4500e-01, -3.957957126e-02
3.4600e-01, -3.968270207e-02
3.4700e-01, -3.978576856e-02
3.4800e-01, -3.988877075e-02
3.4900e-01, -3.999170864e-02
3.5000e-01, -4.009458225e-02
3.5100e-01, -4.019739158e-02
3.5200e-01, -4.030013664e-02
3.5300e-01, -4.040281744e-02
3.5400e-01, -4.050543400e-02
3.5500e-01, -4.060798633e-02
3.5600e-01, -4.071047442e-02
3.5700e-01, -4.081289830e-02
3.5800e-01, -4.091525797e-02
3.5900e-01, -4.101755345e-02
3.6000e-01, -4.111978474e-02
3.6100e-01, -4.122195185e-02
3.6200e-01, -4.132405480e-02
3.6300e-01, -4.142609359e-02
3.6400e-01, -4.152806824e-02
3.6500e-01, -4.162997876e-02
3.6600e-01, -4.173182515e-02
3.6700e-01, -4.183360743e-02
3.6800e-01, -4.193532560e-02
3.6900e-01, -4.203697968e-02
3.7000e-01, -4.213856969e-02
3.7100e-01, -4.224009562e-02
3.7200e-01, -4.234155749e-02
3.7300e-01, -4.244295532e-02
3.7400e-01, -4.254428910e-02
3.7500e-01, -4.264555886e-02
3.7600e-01, -4.274676461e-02
3.7700e-01, -4.284790635e-02
3.7800e-01, -4.294898409e-02
3.7900e-01, -4.304999786e-02
3.8000e-01, -4.315094765e-02
3.8100e-01, -4.325183348e-02
3.8200e-01, -4.335265536e-02
3.8300e-01, -4.345341331e-02
3.8400e-01, -4.355410733e-02
3.8500e-01, -4.365473743e-02
3.8600e-01, -4.375530363e-02
3.8700e-01, -4.385580594e-02
3.8800e-01, -4.395624437e-02
